"country","year","l02","l38","l34","l58","exms_gs","frty","gdp","exp","consump","comp_emp","tax","subs","share_gdp_gerd","nip","c_gross_debt","avg_hicp","img","hh_sr","hh_ir","km","ass_w_h","lexp","wage_pps","share_gdp_pens","pop","ex_eu","ex_rw","im_eu","im_rw","unemp","pov_ratio","army_pers","fdi_share","gdp_gg","gini","edu_exp_tot","infl","army_exp","share_trade","corpt","g_effect","pol_stab","qual","rul_law","voic_acc","h_exp","n_h_bed","rur_pop","urb_pop"
"Bulgaria",2007,28.7,71.3,52.8,18.5,0.15,1.49,32464.7,5417.8,22140.6,10443.3,5252.8,497.1,0.43,0,16.3,81.78,1561,NA,NA,19007,75.504,73,5.4,6.5,7572673,10733,6263.9,13808.5,9299.1,6.9,1.8,2.18486459811455,31.2275318810773,6.65438762501466,36.1,3.680340051651,8.40253419005901,2.22853990097534,123.532557660753,-0.231792405247688,-0.121084287762642,0.357635468244553,0.643360614776611,-0.0576844252645969,0.69093531370163,6.16035938,6.46,28.722,71.278
"Bulgaria",2008,28.3,71.7,52.8,18.9,0.15,1.56,37246.7,6387.7,24339.6,12491.7,6336.4,679.9,0.45,1.4,13,91.55,NA,NA,NA,19017,77.072,73.3,5.8,6.7,7518002,12236,7310.2,15665.3,11231,5.6,1.3,2.15113409223432,18.8997638100667,6.1295587623277,33.6,4.2190899848938,12.3487195994021,2.13186398257533,124.688747515359,-0.274787336587906,-0.172577276825905,0.369860708713531,0.734121799468994,-0.121088020503521,0.57797634601593,6.28771019,6.61,28.378,71.622
"Bulgaria",2009,27.6,72.4,53.2,19.2,0.15,1.66,37417.7,6263.5,23445.8,13217.4,5361.1,734,0.49,-4.4,13.7,93.81,NA,NA,NA,19017,88.48,73.7,6.2,8.2,7467119,10581.6,5215.7,11614.6,7271.6,6.8,1.3,1.9154368993823,7.4901573261348,-3.34714226298303,33.8,4.27429008483887,2.75320223914816,1.73951150062383,92.6926456036375,-0.229267567396164,0.0714814215898514,0.353678971529007,0.694785177707672,-0.0403123535215855,0.560471177101135,6.59577608,6.72,28.037,71.963
"Bulgaria",2010,25.1,74.9,55.1,19.7,0.14,1.57,38290,6318.8,24419,13892.4,5324.3,763.4,0.56,-3.7,15.3,96.66,NA,NA,NA,19019,94.892,73.8,7,8.7,7421766,11788.3,7394.3,11867.3,8534.5,10.3,2,1.91778722324729,3.63054818996133,1.55535951301474,35.7,3.85796999931335,2.43899060504113,1.64267916591483,103.380522321192,-0.237023547291756,-0.0653254613280296,0.360091060400009,0.680432558059692,-0.0970613583922386,0.531482577323914,7.09571743,6.62,27.698,72.302
"Bulgaria",2011,24,76,55.9,20.1,0.15,1.51,41479.9,6574.6,25832.3,14603.9,5788.5,799.6,0.53,-1.7,15.2,99.94,NA,NA,NA,19054,97.074,74.2,7.1,8.1,7369431,15094.3,9291,14322.4,9997.2,11.3,2.5,1.42319244029061,3.64377871047417,2.09017569644121,34.3,3.5469799041748,4.21990346601873,1.31403054512076,117.41810388629,-0.269264370203018,-0.0711113885045052,0.301750302314758,0.552520036697388,-0.141564160585403,0.450080156326294,7.1026721,6.45,27.362,72.638
"Bulgaria",2012,23,77,56.4,20.7,0.14,1.5,42255.3,6672.5,27554.2,15448.3,6114.4,977.1,0.6,-0.8,16.6,102.33,14103,NA,NA,19061,99.639,74.4,7.6,8,7327224,14959.1,10540.3,15758,11126.9,12.3,2.3,1.41816413405939,3.2937399637389,0.748814802957327,36,3.47637009620667,2.95456829831022,1.32976945439704,123.971322714174,-0.281460791826248,-0.0283869281411171,0.379833996295929,0.574710845947266,-0.115051358938217,0.400915592908859,7.53875399,6.61,27.025,72.975
"Bulgaria",2013,22.1,77.9,55.7,22.2,0.15,1.48,42056.2,7184.3,26093.2,16616.9,6497.7,1355,0.63,-0.7,17,102.72,18570,NA,NA,19073,100.197,74.9,8.3,8.6,7284552,15964.9,11188.7,16271.6,11116.9,13,1.8,1.40642375874926,3.56126116234701,-0.542751313085674,36.6,4.05822992324829,0.890093540913002,1.45424797262512,129.688682986482,-0.327604949474335,-0.0126361800357699,0.170710384845734,0.549109816551209,-0.147228062152863,0.337270796298981,7.1426816,6.82,26.687,73.313
"Bulgaria",2014,22.6,77.4,53.8,23.6,0.16,1.53,43024.7,7242.4,26774.7,17512.1,6495.3,1428.3,0.79,-5.4,27,101.08,26615,NA,NA,19118,100.092,74.5,8.9,8.7,7245677,16915.9,10875.7,17297.4,10958.5,11.4,1.7,1.40862771071492,1.91330024420873,0.949448520821818,37.4,4.07005310058594,-1.4181838026484,1.30956156651181,130.267991439052,-0.302766591310501,-0.111549824476242,0.0785408988595009,0.585273623466492,-0.0819186419248581,0.366481721401215,7.68282461,7.13,26.349,73.651
"Bulgaria",2015,22.2,77.8,53.7,24.1,0.15,1.53,45797.8,7368.5,28126.6,18681.9,7062.8,1508.2,0.95,-1.9,25.9,100,25223,NA,NA,19119,100,74.7,9.2,8.5,7202198,18415.1,10807.2,18205.9,10614,9.2,3.4,1.41893714108465,4.37178262709924,3.39755387590648,38.6,3.91208434104919,-0.104633261008385,1.24553912005675,126.735524668559,-0.34570524096489,-0.0120409009978175,0.010424641892314,0.57826828956604,-0.159006893634796,0.432587623596191,7.3912921,7.24,26.01,73.99
"Bulgaria",2016,21.9,78.1,53.7,24.4,0.17,1.54,48752.1,7599.9,29211.3,20118.5,7611.7,1724.6,0.77,0.3,29.1,98.68,21241,NA,NA,19162,99.409,74.9,9.6,8.3,7153784,19859.7,11284.2,18786.8,9963.3,7.6,2,0.958510578680091,2.75817770359404,3.02662839224124,40.6,3.39370822906494,-0.79864988645371,1.24331050984946,122.853879612233,-0.259969264268875,0.0897914543747902,0.0682793706655502,0.70129007101059,-0.139942422509193,0.402202278375626,7.45653582,7.27,25.671,74.329
"Bulgaria",2017,21.4,78.6,54.1,24.5,0.17,1.56,52501.8,8182.2,31364.8,22302.9,8133.5,1733.5,0.74,1.6,25.1,99.85,25597,NA,NA,19127,97.502,74.8,10.3,8,7101859,21982.6,13200.5,20805.7,12126.8,6.2,1.4,0.921452970823827,3.3844183495399,2.74592725876734,40.4,4.07527017593384,2.06159619443141,1.22152245478009,129.739743496115,-0.195962429046631,0.0983268171548843,0.321378797292709,0.65767627954483,-0.124983504414558,0.429834395647049,7.49168301,7.45,25.331,74.669
"Bulgaria",2018,21.5,78.5,53.6,24.8,0.17,1.56,56199.8,9228.8,33305.5,24664.1,8410.7,2244.5,0.75,1.7,22.1,102.48,29559,NA,NA,19119,97.798,75,11.1,7.8,7050034,24297.5,12631.1,22274.3,13239.6,5.2,0.9,1.1068076910404,2.7269193821993,2.69490655338835,41.3,4.04528999328613,2.81454473824829,1.44865090451425,128.901612634046,-0.18804033100605,0.112081617116928,0.444267064332962,0.60575270652771,-0.105625674128532,0.365130007266998,7.32867956,NA,24.992,75.008
"Bulgaria",2019,21.9,78.1,53.5,24.7,0.18,1.58,61530.8,10282.9,36002.2,26777.4,9510.9,2520.3,0.83,2.1,20,104.99,37929,NA,NA,19089,97.85,75.1,11.5,7.5,7000039,25757.3,13588.9,23123.1,14252.7,4.2,0.9,1.09084272907624,3.22476396917176,4.03518894662498,40.3,4.19715023040771,3.10372944796781,3.13216297473719,124.688701193655,-0.180789098143578,0.173825904726982,0.56119829416275,0.530806183815002,-0.0369428768754005,0.354615122079849,7.08924437,NA,24.653,75.347
"Bulgaria",2020,21.5,78.5,52.9,25.6,0.18,1.56,61607.7,11953.5,35661.9,27904.3,9402.9,3030.7,0.85,-3.8,24.6,106.27,37364,NA,NA,19111,100.289,73.6,12.4,8.1,6951482,22018.5,12562.4,20077.5,13312.5,5.1,0.2,1.11719900696106,5.10816174958716,-3.96615613627334,40.5,4.50287008285522,1.67244096855756,1.59265541645849,110.328593685454,-0.322116583585739,-0.213883146643639,0.40158087015152,0.460990726947784,-0.127281367778778,0.259695321321487,8.52063847,NA,24.314,75.686
"Bulgaria",2021,20.8,79.2,53.3,25.9,0.18,1.58,71060.1,13466.1,41012.9,31356.8,10778.4,4290.4,0.77,-4,23.9,109.3,39461,NA,NA,19119,91.774,71.4,13.3,7.8,6916548,27505.2,16126.5,25544.8,16788.3,5.3,NA,NA,2.97392384442079,7.6617480742932,NA,4.49264764785767,3.29774435299515,1.51713160983634,120.974653390581,-0.257637172937393,-0.172955214977264,0.364647597074509,0.433977693319321,-0.0683560520410538,0.284617066383362,NA,NA,23.975,76.025
"Bulgaria",2022,20,80,54,26,0.2,NA,85800.7,15720.8,49444.3,35946.2,14042.9,5465.6,0.77,-2.9,22.6,123.52,NA,NA,NA,19117,NA,74.3,14,NA,6838937,37189.7,22179.2,32597.2,26595.7,4.3,NA,NA,3.56033908579479,3.92643222124569,NA,NA,15.3252589264366,1.50812345474607,138.182829385718,-0.157897114753723,-0.270799845457077,0.246252059936523,0.320686906576157,-0.107211574912071,0.285204857587814,NA,NA,23.637,76.363
"Croatia",2000,NA,NA,NA,NA,0.1,NA,23624.9,5402.2,14356.9,11982.7,4751.7,585.4,NA,-8.8,35.4,69.32,NA,17.14,4.07,27712,47.177,NA,8.8,NA,4497735,NA,NA,NA,NA,NA,NA,5.22529290094811,4.5871158550988,2.95627467759456,NA,6.112708568573,4.61131554737801,3.02098660264849,74.6219027631486,-0.0353819169104099,0.363394379615784,0.28022488951683,-0.118701681494713,-0.0298685356974602,0.510653853416443,7.64173985,6.15,46.572,53.428
"Croatia",2001,NA,NA,NA,NA,0.11,1.46,25931.7,5405.4,16250.6,12482.9,5098.7,584.7,NA,-4.6,36.6,72.28,24415,11.68,4.82,27846,48.576,74.6,8.7,NA,4295406,NA,NA,NA,NA,NA,NA,3.70063539313697,4.49526771746516,3.12086438822922,NA,5.68086528778076,3.77670246665889,2.70460855366516,79.4554753068696,NA,NA,NA,NA,NA,NA,7.16696358,6,46.358,53.642
"Croatia",2002,31.2,68.8,55.7,13.1,0.12,1.42,28761.2,5915.9,18422,13995.2,5693.8,622.7,0.94,-4.6,36.5,74.11,20365,9.55,4.74,27731,49.16,74.7,9.6,NA,4305494,NA,NA,NA,NA,15.1,NA,3.32731144507863,3.66548911660005,5.82057782487921,NA,3.82300996780396,1.67178437393383,2.70984361143565,81.1601873386788,0.225011631846428,0.328575700521469,0.628807723522186,0.294281095266342,-0.144792929291725,0.55671101808548,6.1453743,5.67,46.19,53.81
"Croatia",2003,31.9,68.1,55,13.2,0.13,1.41,31025.7,6197.2,19284.2,15156,6000,651.7,0.94,-4.6,37.8,75.88,18455,8.35,4.16,27590,51.307,74.6,10.1,NA,4305384,NA,NA,NA,NA,14,NA,1.70350119272738,5.23739258830177,5.59963345499783,NA,3.86901998519897,1.76733780760629,2.02770104358502,81.4184199843892,0.258523046970367,0.318801134824753,0.558495879173279,0.466213047504425,-0.045993946492672,0.623684108257294,6.302598,5.61,46.021,53.979
"Croatia",2004,30.4,69.6,56.4,13.2,0.14,1.43,33818,6775.9,20825.2,16279.4,6310.3,777.8,1.02,-5.7,39.9,77.51,18383,8.1,4.9,27419,54.22,75.4,10.5,NA,4305725,NA,NA,NA,NA,13.7,NA,1.62614141576208,3.13981977497568,4.1799487128833,NA,3.82214999198914,2.05539679050328,1.74186592099339,81.6075389197923,0.239370077848434,0.44430086016655,0.686754405498505,0.53191602230072,0.0412164889276028,0.658320605754852,6.51233673,5.53,45.853,54.147
"Croatia",2005,29.3,70.7,57.3,13.4,0.13,1.5,36845.2,7345.2,22796.6,17516,6810.4,846.9,0.85,-3,40.9,79.83,NA,4.93,5.41,27420,57.256,75.3,10.8,NA,4310861,NA,NA,NA,NA,12.7,NA,1.72569758541507,4.03046159293283,4.30749284799106,NA,5.36704969406128,3.31717824448045,1.74564360143634,81.4696023749002,0.139555230736732,0.455620646476746,0.43447408080101,0.47524955868721,0.0833475664258003,0.452612310647964,6.84697294,5.45,45.685,54.315
"Croatia",2006,28.3,71.7,58.2,13.6,0.13,1.47,40635.9,8152.5,24161,18993,7570.1,915.6,0.73,-1.9,38.4,82.46,14978,4.83,5.38,27707,58.462,75.9,11.3,NA,4312487,NA,NA,NA,NA,11.2,NA,1.17627421304454,6.746982655692,5.07683540524606,NA,5.00697135925293,3.18982591472949,1.67011885636533,83.4865928748645,0.0449901148676872,0.555540442466736,0.560829281806946,0.365195125341415,-0.0482460409402847,0.48149374127388,6.91900873,5.62,45.517,54.483
"Croatia",2007,26.7,73.3,59.9,13.4,0.13,1.48,44445.1,9218.1,26014.5,20836.7,8145.7,1004.9,0.78,-2.1,37.1,84.65,14622,3.36,6.02,27882,59.398,75.8,12,NA,4313530,NA,NA,NA,NA,9.9,NA,1.09118854854776,7.83188198110906,5.07502181206927,NA,3.97731995582581,2.89928275583388,1.61679762549879,83.2208342863778,0.0590379722416401,0.456446975469589,0.60539698600769,0.411397367715836,0.0384777560830116,0.517976045608521,7.41713762,5.65,45.349,54.651
"Croatia",2008,25.9,74.1,60.5,13.6,0.13,1.55,48590.8,10009,28680.1,22787,8908.1,1115.5,0.88,-2.3,38.9,89.56,16883,0.68,6.42,28049,62.002,76,12.3,9.2,4311967,12860.9,4607.3,13700.6,8685.9,8.6,NA,1.13763113137933,7.66153853471632,2.0116534187522,NA,4.28681993484497,6.07696838798354,1.8317261289334,82.0211422505019,-0.050504669547081,0.572743833065033,0.573651909828186,0.413963556289673,0.0250067282468081,0.467806965112686,7.67231941,5.63,45.181,54.819
"Croatia",2009,25.3,74.7,60.2,14.5,0.13,1.58,45692.4,10280.3,26490.5,22263,7975.7,1048.1,0.84,-7,48.1,91.56,13213,8.02,5.32,28099,66.899,76.3,12,10.2,4309796,10863,3858.9,10500.1,6744,9.2,0.9,1.11682853786462,4.94412821953507,-7.2179072545037,32.6,4.3888897895813,2.37852845904674,1.78982105089475,69.9591951852925,-0.0860949829220772,0.585426390171051,0.612926959991455,0.472275614738464,0.0438759475946426,0.48627769947052,8.11311531,5.53,45.013,54.987
"Croatia",2010,25.4,74.6,58.8,15.7,0.12,1.55,45861.8,10288.5,26657.5,21750.1,8179.9,1030,0.73,-6.7,57,92.55,8846,8.22,6.01,28089,73.724,76.7,12.1,10.4,4302847,11896.6,4429.2,10410.2,6669.7,11.7,1.2,1.12920570311614,2.62676876484249,-1.24307134590256,32.4,4.22721004486084,1.03055505333574,1.68119004403669,72.8399695069569,0.0231014657765627,0.581434488296509,0.608463644981384,0.489483296871185,0.0804690346121788,0.476428359746933,8.0207386,5.78,44.845,55.155
"Croatia",2011,24.6,75.4,60,15.4,0.11,1.48,45649.2,10447.8,26942.4,21238.9,7986.2,996.1,0.74,-7.6,63.3,94.59,8534,4.99,5.78,28156,79.294,77.2,12.8,10.2,4289857,11775.3,5636.8,11210.8,6970.1,13.7,0.6,1.14679507939963,1.99084145081602,-0.0829442867532464,32.3,4.12564992904663,2.2727272727273,1.75156707309848,77.9708548244331,0.0277206785976887,0.502175211906433,0.623747110366821,0.442892551422119,0.109395980834961,0.521082401275635,7.69077826,5.84,44.678,55.322
"Croatia",2012,23.1,76.9,61.1,15.8,0.1,1.51,44717.2,10195.9,26845.2,20784,8234.6,903.8,0.74,-5.5,69.1,97.76,8959,4.14,5.57,25436,84.919,77.3,13.2,10.4,4275984,11756.6,5608.9,11343.9,6739.4,16,0.8,1.04809945525634,2.55446184451123,-2.33990679818292,32.5,5.22161388397217,3.41207349081358,1.67035771818299,79.27346947047,-0.0254572927951813,0.675028204917908,0.606891453266144,0.353815704584122,0.145079001784325,0.540830552577972,7.70057678,5.89,44.494,55.506
"Croatia",2013,22.4,77.6,60.5,17,0.1,1.46,44532.9,10101.2,26727.1,20247.9,8421.6,711.9,0.8,-5.5,80,100.04,10378,3.64,5.03,25525,90.297,77.8,13.2,10.6,4262140,12382.2,5299.8,13538,5031.1,17.3,0.7,1.05963667741299,1.62379829234752,-0.396793619221853,32,4.53844022750854,2.21658206429779,1.62500930184102,81.403017002247,0.107682622969151,0.675976753234863,0.642667889595032,0.369632989168167,0.178020223975182,0.513741314411163,6.44103718,5.86,44.294,55.706
"Croatia",2014,21,79,60.5,18.5,0.1,1.46,44084.2,10178.7,25767.6,20194.7,8348.5,690.2,0.77,-5.2,83.6,100.26,10638,5.4,4.81,25488,91.037,77.9,12.7,10.7,4246809,13386.8,5395.8,14356.5,4595.4,17.3,1,1.03111216126911,5.35843115528153,-0.425623768351187,32.1,5.17615127563477,-0.215196159576268,1.82318151586821,85.5966431166329,0.201164096593857,0.677013695240021,0.619112372398376,0.276575356721878,0.218247041106224,0.514960289001465,6.62079239,5.91,44.077,55.923
"Croatia",2015,20.4,79.6,59.9,19.7,0.11,1.4,45360.7,10185.4,25800.1,20636.5,8886.7,1004,0.83,-3.5,83,100,11706,8.16,4.96,25396,100,77.5,13.4,10.5,4225316,15046.9,5618.6,15958.8,4611.1,16.2,0.6,0.978027337313984,0.0691693107832815,2.52255339863314,31.1,4.96908521652222,-0.464499004644911,1.76057668551165,90.9055096599086,0.20033498108387,0.4580357670784,0.586513638496399,0.237562641501427,0.127141326665878,0.555522322654724,6.70067848,5.56,43.845,56.155
"Croatia",2016,20.6,79.4,59.4,20,0.12,1.42,47448.9,10426.3,26580,21428,9372.8,1008.7,0.85,-1,79.5,99.37,13985,9.22,5.04,25444,100.962,78.2,13.5,10.2,4190669,16295.8,5883.1,16705.9,4948.5,13.1,0.6,1.01078736248796,0.807002327399037,3.56228782892714,30.9,4.89622449874878,-1.12500000000002,1.60035063862307,92.3799496866261,0.156147196888924,0.422897964715958,0.654191136360168,0.238647386431694,0.340458124876022,0.525383710861206,6.73855692,5.49,43.597,56.403
"Croatia",2017,19.9,80.1,59.6,20.6,0.12,1.42,50096.9,10933.1,27930.9,22627.5,10001.4,1111.4,0.85,0.6,76.3,100.67,15553,8.64,5.11,25511,99.196,78,13.7,10,4154213,17683.2,6874.9,18840.6,5413.5,11.2,0.5,0.986450553617972,0.805088481589833,3.39957395936727,30.4,3.88921999931335,1.12937210282347,1.64359280793866,97.4356669616406,0.0598645284771919,0.535450637340546,0.681904494762421,0.299436628818512,0.308140724897385,0.479182928800583,6.67034649,5.54,43.333,56.667
"Croatia",2018,18.7,81.3,59.3,22,0.12,1.47,52876.9,11549.4,29459.5,24365.7,10773.5,1155.8,0.95,-0.1,73.1,102.23,26029,8.8,5.44,25380,97.428,78.2,14.3,10,4105493,19432.2,6613.1,20298,6197.8,8.5,0.4,1.01432087316308,2.13848367228939,2.8203231384537,29.7,3.94578003883362,1.50012501041756,1.55248991956117,99.3650173717785,0.0469512343406677,0.514107942581177,0.793498814105988,0.48981836438179,0.301379770040512,0.446271419525146,6.75780032,NA,43.053,56.947
"Croatia",2019,18.1,81.9,59.9,22,0.13,1.47,55772.3,12118.7,30973.7,25193.4,11398.3,1249.7,1.08,0.2,70.9,103.04,37726,8.8,6.5,25402,94.638,78.6,14.2,9.8,4076246,20737.2,7420,22273.8,6108.4,6.6,0.3,1.01032949651352,6.41082614786897,3.39971661251161,28.9,3.95437002182007,0.771820346498019,1.60930358927584,101.375238725593,0.0527426823973656,0.456991463899612,0.685416102409363,0.552517652511597,0.348271518945694,0.454199224710464,6.81108999,NA,42.758,57.242
"Croatia",2020,17.5,82.5,60.5,22,0.11,1.48,50543.1,12652,29079.7,24779.6,9812.3,2387,1.24,-7.3,86.8,103.06,33414,13.21,6.47,25439,98.353,77.8,14.5,11,4058165,14855,6081.1,18896.3,5579.7,7.5,0.3,1.12842873069823,2.16302812911414,-8.59142376022206,29.5,4.43442010879517,0.154811374562106,1.7145817419643,89.8483107525661,0.177089244127274,0.425023794174194,0.607223808765411,0.36231455206871,0.236004218459129,0.579718291759491,7.76502275,NA,42.447,57.553
"Croatia",2021,17,83,61.3,21.8,0.12,1.58,58455.1,13525.7,32937.3,26510.2,11507.9,2014,1.24,-2.5,78.1,105.82,35912,8.61,7.52,25096,98.658,76.7,15.3,9.8,4036355,20827.9,8240.5,22937.5,7736.2,7.6,NA,NA,6.74594810450034,13.7849466417964,NA,5.20366954803467,2.55450699642041,2.01266537086965,102.201683111695,0.0379615686833858,0.553089022636414,0.621482789516449,0.493546575307846,0.275992751121521,0.601966202259064,NA,NA,42.122,57.878
"Croatia",2022,16.1,83.9,61.6,22.2,0.14,NA,67989.5,14405.6,39086.9,30060.6,13025.9,2001.9,1.43,0.1,68.2,117.11,NA,6.28,7.17,25130,NA,77.7,16.4,NA,3862305,28562.7,11664.1,30991.7,13440.5,7,NA,NA,5.12467752940362,6.34711454157149,NA,NA,10.7805806758686,2.16749051634117,124.517667153713,0.148001134395599,0.581651031970978,0.61216127872467,0.502549886703491,0.368116319179535,0.613270461559296,NA,NA,41.781,58.219
"Cyprus",2000,40.7,59.3,37.2,22.1,NA,1.64,10804.6,1630,6572,4292.9,1238.8,136.5,0.23,-2.2,55.7,74.91,12764,2.74,12.56,10901,74.332,77.7,11.5,5.3,690497,NA,NA,NA,NA,5,NA,2.43037427763876,8.56086119538577,5.96531031488554,NA,4.98954010009766,4.14165764702054,2.82209015133954,137.494942180642,1.08123648166656,1.07490420341492,0.51749986410141,1.08776450157166,1.01605880260468,1.05713748931885,5.30800056,4.52,31.352,68.648
"Cyprus",2001,39.6,60.4,36.8,23.6,0.1,1.57,11602.9,1849,7023.4,4559,1381.4,151.1,0.24,-2.1,57.3,76.4,17485,2.38,12.56,11151,73.619,79,11.9,5.3,697549,NA,NA,NA,NA,4,NA,2.31753688746213,9.08590329543211,3.95256054086292,NA,5.11552000045776,1.97304191729914,3.15322215947894,131.849090965307,NA,NA,NA,NA,NA,NA,5.33940458,4.4,31.231,68.769
"Cyprus",2002,37.5,62.5,36.8,25.7,0.09,1.49,12082.9,2006.9,7334.3,4922.1,1456.1,117,0.28,-4.1,60.5,78.53,6940,-0.14,13.42,11325,75.448,78.7,12.5,5.9,705539,3639.2,3901.3,3854.1,3545,3.3,NA,2.1122283381573,9.66223911887501,3.72295649883057,NA,5.58166980743408,2.80115505180751,2.1301607353618,123.641342533496,1.12628424167633,1.29533743858337,0.199420601129532,1.19338965415955,0.989593505859375,1.1171190738678,5.61565971,4.4,31.306,68.694
"Cyprus",2003,38.3,61.7,35.6,26.1,0.1,1.51,12871.3,2305.5,7718.9,5375.7,1835.9,140.7,0.32,-5.9,63.8,81.65,7981,2.57,14.91,11492,75.339,79,13.1,6.1,713720,4090.9,3343.8,3988.7,3250.4,4.2,NA,2.021625386811,6.24271140036787,2.6232861229859,NA,6.6702299118042,4.13906538686858,1.98516312435716,114.004668482326,1.19230818748474,1.1232738494873,0.532275915145874,1.18172955513,0.938781797885895,0.99446302652359,5.63568783,4.3,31.447,68.553
"Cyprus",2004,39.2,60.8,35.1,25.7,0.09,1.52,13938,2310.5,8447.9,5749.4,2103.3,150.5,0.34,-3.7,64.8,83.2,9003,6.45,15.4,11791,76.339,79.1,13.8,5.9,722893,4638.1,3291.1,4984.4,2962.2,4.4,0.1,2.1537503646691,6.45961962556633,5.02634392575987,30.1,6.11772012710571,2.2862170680168,1.9557691617927,113.903605268943,0.873254597187042,1.10752463340759,0.380177587270737,1.21912789344788,0.90867418050766,0.950031280517578,5.40558147,4.2,31.59,68.41
"Cyprus",2005,36.2,63.8,38.1,25.7,0.08,1.48,15039.3,2483.5,9130.6,6478.8,2299.2,123.4,0.37,-2.2,63.4,84.88,10320,9.27,17.11,11870,77.555,78.7,15.2,6.1,733067,5096.3,3279.4,5575.4,2880.4,5.3,0,2.0480910838498,6.30362711595489,4.85300383835666,30.3,6.28667020797729,2.56016132330231,2.03746974323698,111.917072822542,0.89903998374939,1.15242898464203,0.517519235610962,1.22012770175934,0.877258121967316,0.955872654914856,5.43580961,3.83,31.732,68.268
"Cyprus",2006,33.6,66.4,38.8,27.6,0.07,1.52,16263.8,2748.4,9850.8,7045.2,2574.9,116.3,0.38,-1,59.3,86.79,13077,8.87,19.67,12023,80.618,80.1,15.5,6,744013,5810.6,2880.1,6042.1,3125.8,4.6,0,1.98594505120967,9.32555099496552,4.71382866563106,31.1,6.3302698135376,2.30468732978557,1.8999978625024,109.806326467883,1.08556258678436,1.26175379753113,0.53966498374939,1.27664840221405,1.09397459030151,1.05206739902496,5.46357489,3.8,31.875,68.125
"Cyprus",2007,31.1,68.9,39.1,29.7,0.08,1.44,17591,2892.8,11098,7665.7,3055.2,107.2,0.4,3.2,54,88.67,19328,2.97,21.11,12224,80.075,79.8,15.6,6,757916,6598.2,2770.4,6998.8,3206.9,3.9,0,1.91097182249827,9.57344136774277,5.09806845261184,31.1,6.28082990646362,2.37265183669719,1.68459965831751,111.274951276524,1.07337045669556,1.42116558551788,0.537055730819702,1.33180058002472,1.10558974742889,1.06665575504303,5.35744858,3.8,32.018,67.982
